"x= 0, f(x) = 0, t(x) = -0, Yintra = 0, Yextra = 0, Igx = 0.5"
"x= 494, f(x) = 217.182, t(x) = 145.262, Yintra = 144.551, Yextra = 289.813, Igx = 494.5"
"x= 495, f(x) = 214.054, t(x) = 143.209, Yintra = 142.45, Yextra = 285.658, Igx = 495.5"
"x= 496, f(x) = 210.912, t(x) = 141.151, Yintra = 140.336, Yextra = 281.487, Igx = 496.5"
"x= 497, f(x) = 207.755, t(x) = 139.088, Yintra = 138.211, Yextra = 277.299, Igx = 497.5"
"x= 498, f(x) = 204.584, t(x) = 137.022, Yintra = 136.073, Yextra = 273.095, Igx = 498.5"
"x= 499, f(x) = 201.398, t(x) = 134.951, Yintra = 133.923, Yextra = 268.874, Igx = 499.5"
"x= 500, f(x) = 198.198, t(x) = 132.876, Yintra = 131.76, Yextra = 264.636, Igx = 500.5"
"x= 501, f(x) = 194.984, t(x) = 130.796, Yintra = 129.586, Yextra = 260.382, Igx = 501.5"
"x= 502, f(x) = 191.755, t(x) = 128.712, Yintra = 127.399, Yextra = 256.111, Igx = 502.5"
"x= 503, f(x) = 188.512, t(x) = 126.624, Yintra = 125.2, Yextra = 251.824, Igx = 503.5"
"x= 504, f(x) = 185.254, t(x) = 124.531, Yintra = 122.989, Yextra = 247.52, Igx = 504.5"
"x= 505, f(x) = 181.982, t(x) = 122.434, Yintra = 120.765, Yextra = 243.199, Igx = 505.5"
"x= 506, f(x) = 178.695, t(x) = 120.332, Yintra = 118.529, Yextra = 238.862, Igx = 506.5"
"x= 507, f(x) = 175.395, t(x) = 118.226, Yintra = 116.281, Yextra = 234.508, Igx = 507.5"
"x= 508, f(x) = 172.079, t(x) = 116.116, Yintra = 114.021, Yextra = 230.137, Igx = 508.5"
"x= 509, f(x) = 168.75, t(x) = 114.001, Yintra = 111.749, Yextra = 225.75, Igx = 509.5"
"x= 510, f(x) = 165.405, t(x) = 111.882, Yintra = 109.465, Yextra = 221.346, Igx = 510.5"
"x= 511, f(x) = 162.047, t(x) = 109.758, Yintra = 107.168, Yextra = 216.926, Igx = 511.5"
"x= 512, f(x) = 158.674, t(x) = 107.63, Yintra = 104.859, Yextra = 212.489, Igx = 512.5"
"x= 513, f(x) = 155.286, t(x) = 105.497, Yintra = 102.538, Yextra = 208.035, Igx = 513.5"
"x= 514, f(x) = 151.885, t(x) = 103.359, Yintra = 100.205, Yextra = 203.564, Igx = 514.5"
"x= 515, f(x) = 148.468, t(x) = 101.218, Yintra = 97.8597, Yextra = 199.077, Igx = 515.5"
"x= 516, f(x) = 145.038, t(x) = 99.0711, Yintra = 95.5023, Yextra = 194.573, Igx = 516.5"
"x= 517, f(x) = 141.593, t(x) = 96.9201, Yintra = 93.1327, Yextra = 190.053, Igx = 517.5"
"x= 518, f(x) = 138.133, t(x) = 94.7646, Yintra = 90.751, Yextra = 185.516, Igx = 518.5"
"x= 519, f(x) = 134.659, t(x) = 92.6045, Yintra = 88.3572, Yextra = 180.962, Igx = 519.5"
"x= 520, f(x) = 131.171, t(x) = 90.4398, Yintra = 85.9513, Yextra = 176.391, Igx = 520.5"
"x= 521, f(x) = 127.668, t(x) = 88.2705, Yintra = 83.5332, Yextra = 171.804, Igx = 521.5"
"x= 522, f(x) = 124.151, t(x) = 86.0965, Yintra = 81.1031, Yextra = 167.2, Igx = 522.5"
"x= 523, f(x) = 120.62, t(x) = 83.9179, Yintra = 78.6609, Yextra = 162.579, Igx = 523.5"
"x= 524, f(x) = 117.074, t(x) = 81.7346, Yintra = 76.2066, Yextra = 157.941, Igx = 524.5"
"x= 525, f(x) = 113.514, t(x) = 79.5467, Yintra = 73.7402, Yextra = 153.287, Igx = 525.5"
"x= 526, f(x) = 109.939, t(x) = 77.3541, Yintra = 71.2617, Yextra = 148.616, Igx = 526.5"
"x= 527, f(x) = 106.35, t(x) = 75.1568, Yintra = 68.7712, Yextra = 143.928, Igx = 527.5"
"x= 528, f(x) = 102.746, t(x) = 72.9548, Yintra = 66.2686, Yextra = 139.223, Igx = 528.5"
"x= 529, f(x) = 99.1279, t(x) = 70.748, Yintra = 63.7539, Yextra = 134.502, Igx = 529.5"
"x= 530, f(x) = 95.4955, t(x) = 68.5365, Yintra = 61.2273, Yextra = 129.764, Igx = 530.5"
"x= 531, f(x) = 91.8486, t(x) = 66.3202, Yintra = 58.6886, Yextra = 125.009, Igx = 531.5"
"x= 532, f(x) = 88.1874, t(x) = 64.0991, Yintra = 56.1378, Yextra = 120.237, Igx = 532.5"
"x= 533, f(x) = 84.5117, t(x) = 61.8732, Yintra = 53.5751, Yextra = 115.448, Igx = 533.5"
"x= 534, f(x) = 80.8216, t(x) = 59.6425, Yintra = 51.0003, Yextra = 110.643, Igx = 534.5"
"x= 535, f(x) = 77.1171, t(x) = 57.407, Yintra = 48.4136, Yextra = 105.821, Igx = 535.5"
"x= 536, f(x) = 73.3982, t(x) = 55.1667, Yintra = 45.8149, Yextra = 100.982, Igx = 536.5"
"x= 537, f(x) = 69.6649, t(x) = 52.9214, Yintra = 43.2041, Yextra = 96.1256, Igx = 537.5"
"x= 538, f(x) = 65.9171, t(x) = 50.6713, Yintra = 40.5815, Yextra = 91.2528, Igx = 538.5"
"x= 539, f(x) = 62.155, t(x) = 48.4163, Yintra = 37.9468, Yextra = 86.3631, Igx = 539.5"
"x= 540, f(x) = 58.3784, t(x) = 46.1564, Yintra = 35.3002, Yextra = 81.4566, Igx = 540.5"
"x= 541, f(x) = 54.5874, t(x) = 43.8915, Yintra = 32.6416, Yextra = 76.5331, Igx = 541.5"
"x= 542, f(x) = 50.782, t(x) = 41.6217, Yintra = 29.9711, Yextra = 71.5928, Igx = 542.5"
"x= 543, f(x) = 46.9622, t(x) = 39.3469, Yintra = 27.2887, Yextra = 66.6356, Igx = 543.5"
"x= 544, f(x) = 43.1279, t(x) = 37.0671, Yintra = 24.5944, Yextra = 61.6615, Igx = 544.5"
"x= 545, f(x) = 39.2793, t(x) = 34.7824, Yintra = 21.8881, Yextra = 56.6705, Igx = 545.5"
"x= 546, f(x) = 35.4162, t(x) = 32.4925, Yintra = 19.1699, Yextra = 51.6625, Igx = 546.5"
"x= 547, f(x) = 31.5387, t(x) = 30.1977, Yintra = 16.4399, Yextra = 46.6376, Igx = 547.5"
"x= 548, f(x) = 27.6468, t(x) = 27.8978, Yintra = 13.698, Yextra = 41.5957, Igx = 548.5"
"x= 549, f(x) = 23.7405, t(x) = 25.5928, Yintra = 10.9441, Yextra = 36.5369, Igx = 549.5"
"x= 550, f(x) = 19.8198, t(x) = 23.2827, Yintra = 8.17848, Yextra = 31.4612, Igx = 550.5"
"x= 551, f(x) = 15.8847, t(x) = 20.9675, Yintra = 5.40095, Yextra = 26.3684, Igx = 551.5"
"x= 552, f(x) = 11.9351, t(x) = 18.6471, Yintra = 2.61158, Yextra = 21.2587, Igx = 552.5"
"x= 553, f(x) = 7.97117, t(x) = 16.3216, Yintra = -0.189624, Yextra = 16.132, Igx = 553.5"
"x= 554, f(x) = 3.99279, t(x) = 13.9909, Yintra = -3.00265, Yextra = 10.9882, Igx = 554.5"
"x= 555, f(x) = 0, t(x) = 11.655, Yintra = -5.8275, Yextra = 5.8275, Igx = 555.5"
